Unnamed: 0,userId,tier,gender,following_rate,followers_avg_age,following_avg_age,max_repetitive_punc,num_of_hashtags_per_action,emoji_count_per_action,punctuations_per_action,number_of_words_per_action,avgCompletion,avgTimeSpent,avgDuration,avgComments,creations,content_views,num_of_comments,weekends_trails_watched_per_day,weekdays_trails_watched_per_day,slot1_trails_watched_per_day,slot2_trails_watched_per_day,slot3_trails_watched_per_day,slot4_trails_watched_per_day,avgt2,age_group
207430,37230634,2,1,0,0,0,0,0,0,0,0,0.241848159,12.5,50.60833333,0,0,0.048,0,0.024,0,0,0.048,0,0,0,1
426352,52544287,2,1,0,0,0,0,0,0,0.037037037,0.111111111,0.546738013,1045.192308,64.53936,0,0.008547009,0.213675214,0,0.042735043,0.027350427,0.008547009,0.017094017,0.068376068,0.128205128,0,1
539041,38037633,2,1,3.088,1.769230769,2.223021583,0,0,0.022727273,0,0.386363636,0.388196338,8.288135593,77.09735,0,0.016,0.328,0,0.236,0,0,0.008,0.328,0.136,64.38888889,2
432409,34795010,2,2,0,0,0,9,0,0,0,0,0.199676676,4.736842105,123.9632,0,0.015873016,0.03968254,0,0,0.03015873,0,0.119047619,0.031746032,0,164.4285714,2
139736,47067989,3,1,0.008264463,0,0,0,0,0,0,0,0.469493545,14.70588235,55.43927586,0,0,0.247933884,0,0,0.056198347,0,0.008264463,0.223140496,0.049586777,0,1
145358,32574473,3,1,0.09375,2.333333333,4,0,0,0,0,0.32,0.343879733,14.12195122,69.22570588,0,0.03125,0.15625,0,0,0.0640625,0,0.0390625,0.1015625,0.1796875,156.9230769,1
314899,58731045,2,1,0,0,0,0,0,0,0,0,0.522356974,6,12,0,0,0.03,0,0,0.008,0,0,0,0.04,0,1
52702,2412394,1,1,0.033464567,0,0,0,0,0,0,0.195652174,0.225547896,21.18181818,173.990697,0,0.011811024,0.076771654,0,0.016732283,0.019291339,0.001968504,0.041338583,0.059055118,0.027559055,210.3030303,2
498254,38250,2,2,0.018298262,2.5625,2.5,5,0,0,0,0.063903282,0.619955586,63.38709677,138.8986316,0,0.010064044,0.518755718,0,0.003659652,0.0042086,0,0.004574565,0.000914913,0.022872827,2249.938144,2
159537,1614807,3,1,0.00177305,0,0,0,0,0,0,0.02739726,0.296174662,17.58441558,119.2182787,0,0.00177305,0.125886525,0,0.036347518,0.012765957,0,0.088652482,0.024822695,0.023049645,322.6666667,2
279752,52430403,2,1,0,0,0,0,0,0,0,0.142857143,0.601198171,8.6,11.92825,0,0,0.051282051,0,0.021367521,0,0,0,0.034188034,0.008547009,0,1
99291,35459342,2,1,7.166666667,1.941489362,2.109756098,0,0,0,0,0.107692308,0.336142223,15.90588235,125.64648,0,0.03968254,0.468253968,0,0.031746032,0.122222222,0,0.087301587,0.5,0.087301587,163.8659004,3
516469,59225572,2,1,0.316326531,2.2,2.416666667,2,0,0,0,0.502617801,0.537919575,20.3220339,93.47515254,68,0.030612245,1.214285714,0.693877551,0.714285714,0.195918367,0.06122449,1.173469388,0.193877551,0.979591837,159.2666667,4
65527,35945604,2,1,0,0,0,0,0,0,0,0,0.266519527,3.875,78.09057143,0,0,0.071428571,0,0,0.012698413,0,0,0.063492063,0,0,1
286961,53744439,2,1,0,0,0,0,0,0,0,0,0.48822589,5.25,18.720375,0,0,0.069565217,0,0,0.013913043,0,0,0.069565217,0,0,1
444442,2637483,2,1,0.120901639,2,2.347826087,4,0,0,0.052631579,0.815789474,0.507926278,27.45652174,175.5436471,8,0.016393443,0.043032787,0.016393443,0.029713115,0.006967213,0.014344262,0.026639344,0.006147541,0.047131148,168.0886076,1
461786,2626209,2,1,0,0,0,0,0,0,0,0.034482759,0.498445342,23.89655172,97.36208333,0,0.00204499,0.055214724,0,0.013292434,0.006543967,0,0.020449898,0.010224949,0.028629857,120,3
177815,10259949,2,2,0,0,0,0,0,0,0,0,0.034380808,13.66666667,437.8505,0,0,0.00754717,0,0.005660377,0,0,0,0,0.011320755,0,1
354270,69057655,2,1,0,0,0,0,0,0,0,0,0.830303212,23.58064516,21.17390141,0,0,1.163934426,0,0.286885246,0.190163934,0,0,1.278688525,0.245901639,0,1
272896,50808631,2,1,0,0,0,0,0,0,0,0,0.543266155,10.5,22.8355,0,0,0.016806723,0,0,0.003361345,0,0,0,0.016806723,0,1
70071,41468093,2,1,0,0,0,0,0,0,0,0,0.293978213,6.7,58.01494737,0,0,0.153225806,0,0.024193548,0.022580645,0.080645161,0,0,0.080645161,0,1
197180,35220213,2,1,0,0,0,0,0,0,0,0,0.297340771,4.333333333,16.22666667,0,0,0.023809524,0,0,0.004761905,0,0.023809524,0,0,0,1
541387,37474130,2,1,0.04,1.571428571,1.5,4,0,0,0.32,0.56,0.630367307,15.12195122,28.48685,0,0.032,0.16,0,0.164,0,0,0.144,0.184,0,282.2666667,3
451196,45251777,2,1,0,0,0,0,0,0,0,0.4,0.751510215,14,14.754,0,0.008196721,0.024590164,0,0,0.006557377,0,0,0.032786885,0,165.75,4
337448,62943324,2,2,0,0,0,0,0,0,0,0,0.389437921,6.884615385,19.83792,0,0,0.333333333,0,0.173333333,0,0,0,0,0.346666667,0,1
453671,1728459,2,1,0.001795332,0,0,0,0,0,0,0.428571429,0.040030793,9,324.75,1,0.003590664,0.005385996,0.001795332,0,0.003231598,0,0.016157989,0,0,182.3333333,2
310118,58016216,2,1,0,0,0,0,0,0,0,0,0.242093526,4,33.76183333,0,0,0.058252427,0,0.033980583,0,0,0,0.067961165,0,0,1
20852,51305010,1,1,0.008474576,0,0,0,0,0,0,0.02,0.268118837,7.879310345,73.1506338,0,0.008474576,0.830508475,0,0.207627119,0.113559322,0.016949153,0.169491525,0.483050847,0.313559322,182.3333333,4
267586,49564215,2,1,0,0,0,0,0,0,0,0,0.304399662,6.473684211,61.68134211,0,0,0.358333333,0,0,0.063333333,0,0,0,0.316666667,0,1
401660,33600441,2,2,0,0,0,5,0,0,0,0.016666667,0.147688783,17.06329114,178.2404865,1,0.015748031,0.440944882,0.007874016,0,0.124409449,0.039370079,0,0.535433071,0.047244094,169.8333333,2
397122,33273104,2,1,0,0,0,0,0,0,0,0.071428571,0.221074424,7.538461538,29.67766667,0,0.007874016,0.094488189,0,0.007874016,0.017322835,0,0.086614173,0.007874016,0.007874016,0,3
51850,43553510,1,1,0.333333333,1.933333333,2.888888889,0,0,0,0.031007752,0.19379845,0.419356942,14.60625,106.8939273,0,0.089430894,0.951219512,0,0.004065041,0.258536585,0,0.235772358,0.203252033,0.861788618,193.8360656,4
263849,48646287,2,2,0,0,0,0,0,0,0,0,0.425200933,24.50963597,96.34549619,0,0,9.233333333,0,1.154166667,1.873333333,0,1.691666667,2.991666667,6.991666667,0,1
233327,41661948,2,1,0,0,0,0,0,0,0,0,0.49132048,8,132.9888333,0,0,0.048387097,0,0.024193548,0,0,0,0,0.048387097,0,1
122989,37985602,2,1,0.008,0,0,0,0,0,0,0.578947368,0.719346763,487.2222222,28.35253333,0,0.024,0.12,0,0.048,0.0096,0.048,0,0.016,0.08,218.2857143,2
207443,37233172,2,1,0,0,0,0,0,0,0,0,0.036095872,3.666666667,107.9003333,0,0,0.024,0,0.012,0,0,0.024,0,0,0,1
525149,38666939,2,1,0.168,2.166666667,2.125,0,0,0,0,0.037037037,0.532797859,12.7751938,35.10655263,3,0.048,0.352,0.024,0.016,0.2,0.992,0,0,0.04,168.1034483,1
203249,36435351,2,1,0,0,0,0,0,0,0,0,0.119865041,40.5,337.88,0,0,0.007936508,0,0,0.006349206,0,0,0,0.031746032,0,1
21802,52571443,1,1,0.025641026,0,0,0,0,0,0,0.04,0.22271771,3.53125,45.42151163,0,0.025641026,0.393162393,0,0.106837607,0.066666667,0.299145299,0,0,0.247863248,172.8461538,1
477866,41461405,2,1,0,0,0,0,0,0,0,0.025,0.186737252,5.925,137.7772581,0,0.008064516,0.306451613,0,0.032258065,0.051612903,0,0,0.258064516,0.064516129,164,1
22922,33385398,1,1,0,0,0,0,0,0,0,0.724637681,0.41316887,13.39252336,64.9785098,0,0.094488189,0.440944882,0,0.157480315,0.105511811,0.31496063,0.086614173,0.251968504,0.188976378,234.7272727,3
395033,50855611,2,1,0,0,0,0,0,0,0,1,0.513599918,12.7,35.977,0,0.016806723,0.050420168,0,0.004201681,0.01512605,0,0,0.008403361,0.075630252,171,2
127993,1955973,3,1,0.005524862,0,0,0,0,0,0,0,0.15702099,27,173.9813333,0,0,0.005524862,0,0.001841621,0.000368324,0,0.001841621,0,0.003683241,0,1
7896,43123685,1,2,0,0,0,0,0,0,0,0,0.33282346,4,8.920833333,0,0,0.048780488,0,0,0.01300813,0,0,0.06504065,0,0,1
270666,50274429,2,1,0,0,0,0,0,0,0,0,0.19020868,3.444444444,22.09252,0,0,0.344537815,0,0,0.045378151,0,0,0.226890756,0,0,1
355019,69234567,2,2,0,0,0,0,0,0,0,0,0.200534759,3,14.96,0,0,0.016393443,0,0.008196721,0,0,0,0,0.016393443,0,1
422849,36814838,2,1,0,0,0,3,0,0,0.045454545,0.272727273,0.413754207,8.285714286,40.57626316,0,0.007936508,0.158730159,0,0.007936508,0.03015873,0,0.015873016,0,0.150793651,0,1
119497,42652886,2,1,0,0,0,3,0,0,0,0.842105263,0.305153591,6.117647059,66.26636364,0,0.040650407,0.105691057,0,0,0.027642276,0,0.040650407,0.073170732,0.024390244,172.4545455,1
392018,73137902,2,1,0.020833333,0,0,0,0,0,0,0.114942529,0.252064674,159.9263158,102.6200417,0,0.125,1.666666667,0,0.59375,0.158333333,0,0.25,0.666666667,1.0625,167,4
295544,55422340,2,1,0,0,0,0,0,0,0,0,0.508235265,16.5,68.319,0,0,0.027272727,0,0.009090909,0,0,0,0.018181818,0,0,1
114774,42549032,2,1,7.37398374,1.978142077,2.022452504,2,0,0,0,0.039215686,0.280748586,6.669230769,61.33121348,0,0.016260163,0.804878049,0,0,0.211382114,0.008130081,0.341463415,0.707317073,0,167.4409938,1
537403,39450555,2,2,0,0,0,0,0,0,0,0.0625,0.408581232,4.454545455,14.22996667,0,0.008,0.24,0,0.132,0,0.064,0.088,0.112,0,172,3
188471,33333255,2,1,0,0,0,0,0,0,0,0,0.063993174,15,234.4,0,0,0.007874016,0,0,0.001574803,0,0,0.007874016,0,0,1
173181,1844965,2,1,0.003642987,0,0,0,0,0,0,0,0.258359644,45.33333333,175.466,0,0,0.001821494,0,0,0.001092896,0,0,0.005464481,0,0,1
230226,41159024,2,1,0,0,0,0,0,0,0,0,0.298282887,8.714285714,134.5662,0,0,0.040322581,0,0.028225806,0,0,0,0,0.056451613,0,1
487935,52824442,2,1,0.043103448,1.9,2.5,0,0,0,0,0.133333333,0.372438417,11.84615385,36.82254545,0,0.00862069,0.112068966,0,0,0.022413793,0,0.112068966,0,0,133.6428571,1
471569,41455623,2,2,0.016129032,1,1.5,0,0,0,0,0.037037037,0.40019366,16.36,81.64404348,0,0.016129032,0.193548387,0,0.016129032,0.033870968,0.008064516,0.137096774,0.024193548,0.032258065,173.75,1
374032,73940369,2,1,0,0,0,0,0,0,0,0,0.095738797,1.5,17.10925,0,0,0.088888889,0,0,0.017777778,0,0.088888889,0,0,0,1
5945,37927183,1,1,0,0,0,0,0,0,0,0,0.398961873,5.294117647,13.56141176,0,0,0.16,0,0.044,0.0096,0,0,0.136,0,0,1
252111,45812314,2,1,0,0,0,0,0,0,0,0,0.322705024,6.6,70.02092857,0,0,0.360655738,0,0,0.081967213,0,0.237704918,0.081967213,0.090163934,0,1
61227,32150243,2,1,0,0,0,0,0,0,0,0,0.066359764,8.666666667,183.1062857,0,0,0.0703125,0,0,0.0140625,0,0,0.0703125,0,0,1
205415,36876403,2,1,0,0,0,0,0,0,0,0,0.38578668,15.6,96.318,0,0,0.04,0,0.02,0,0.04,0,0,0,0,1
226699,40571350,2,1,0,0,0,0,0,0,0,0.055555556,0.439031992,7,16.27764706,0,0,0.137096774,0,0.076612903,0,0,0,0.040322581,0.112903226,3,1
79917,50120168,2,2,0,0,0,0,0,0,0,0,0.399609262,7.829787234,65.52405263,0,0,0.336134454,0,0.105042017,0.03697479,0,0,0.319327731,0.075630252,0,1
196060,34994707,2,1,0,0,0,0,0,0,0,0,0.068697151,5.75,105.33675,0,0,0.071428571,0,0,0.012698413,0,0.063492063,0,0,0,1
355007,69231215,2,1,0,0,0,0,0,0,0,0,0.138804315,3,80.2735,0,0,0.032786885,0,0.016393443,0,0,0,0,0.032786885,0,1
67508,37372745,2,1,0.016,0,0,0,0,0,0,0,0.339556277,4.666666667,12.10666667,0,0,0.032,0,0.012,0,0,0,0.024,0,0,1
231677,41381790,2,1,0,0,0,0,0,0,0,0,0.020786728,3,226.2215,0,0,0.024193548,0,0.008064516,0,0,0,0,0.016129032,0,1
360865,70745685,2,2,0,0,0,0,0,0,0,0,0.416404946,5.5,13.15,0,0,0.071428571,0,0,0.014285714,0,0,0.071428571,0,0,1
357010,69746274,2,1,0,0,0,0,0,0,0,0,0.481427542,16.23853211,25.5356988,0,0,1.4,0,0.1,0.323333333,0.033333333,0.616666667,0.6,0.566666667,0,1
462050,55995758,2,1,0.083333333,2,2,0,0,0,0,0.009433962,0.169937671,3.696261682,74.23962032,0,0.009259259,1.944444444,0,0.041666667,0.37962963,0.962962963,0.824074074,0.074074074,0.12037037,145,3
212138,38075593,2,1,0,0,0,0,0,0,0,0,0.735005099,8.5,10.075,0,0,0.064,0,0.032,0,0,0,0.064,0,0,1
87057,2416248,2,1,0,0,0,0,0,0,0,0.178571429,0.39783402,9.02,45.44286364,0,0.007874016,0.045275591,0,0.001968504,0.018897638,0,0.053149606,0.023622047,0.021653543,190.0454545,1
290979,54566650,2,1,0,0,0,0,0,0,0,0,0.09786696,2.12,74.4713913,0,0,0.651785714,0,0,0.089285714,0,0,0.446428571,0,0,1
342492,64939777,2,2,0,0,0,0,0,0,0,0,0.316698009,7.173913043,84.14927273,0,0,0.4,0,0,0.065714286,0,0.185714286,0.142857143,0,0,1
321929,59902158,2,1,0,0,0,0,0,0,0,0,0.270945698,4.153846154,49.91591667,0,0,0.126315789,0,0,0.027368421,0,0,0,0.136842105,0,1
261902,48177681,2,1,0,0,0,0,0,0,0,0,0.306042828,4.8,127.8596667,0,0,0.181818182,0,0,0.033057851,0,0,0,0.165289256,0,1
74260,45467708,2,1,0,0,0,0,0,0,0,0,0.221593313,6.857142857,150.6929,0,0,0.180327869,0,0,0.03442623,0,0.081967213,0,0.090163934,0,1
20687,50964841,1,1,0.06779661,1.5,2.2,0,0,0,0,0.129032258,0.234009291,6.961538462,97.51418519,0,0.008474576,0.245762712,0,0.110169492,0.088135593,0.177966102,0.025423729,0.406779661,0.050847458,175,4
237632,42395335,2,2,0,0,0,0,0,0,0,0,0.405500024,5.823529412,93.06747059,0,0,0.138211382,0,0,0.027642276,0,0.138211382,0,0,0,1
208460,37397280,2,1,0,0,0,0,0,0,0,0,0.448611195,3.428571429,7.573333333,0,0,0.056,0,0.028,0,0,0.056,0,0,0,1
421648,36476450,2,1,0.023809524,0,0,0,0,0,0,0.047619048,0.475496281,7.363636364,16.78168421,0,0.007936508,0.150793651,0,0,0.034920635,0,0,0,0.174603175,109.5,1
98291,34557307,2,1,0.007936508,0,0,0,0,0,0,0.060606061,0.183981295,7.219512195,145.6201923,0,0.023809524,0.23015873,0,0.031746032,0.052380952,0.166666667,0.055555556,0.103174603,0,195.2666667,1
103482,45778324,2,1,0.008196721,0,0,2,0,0,0,0.0625,0.201286661,7.52173913,90.00292308,0,0.016393443,0.106557377,0,0,0.037704918,0,0.024590164,0.057377049,0.106557377,212.5,1
475550,39851334,2,1,0.120967742,1.75,1.5,0,0,0,0,0.02739726,0.561495748,10.96323529,22.10863768,1,0.008064516,0.564516129,0.008064516,0.548387097,0,0,1.096774194,0,0,98.875,3
278330,52084246,2,1,0,0,0,0,0,0,0,0,0.367143307,17.60526316,49.82157576,0,0,0.282051282,0,0.085470085,0.030769231,0,0.170940171,0,0.153846154,0,1
398481,33761715,2,1,0.062992126,0,0,0,0,0,0,0.088235294,0.30203708,5.314285714,62.16477419,0,0.007874016,0.251968504,0,0,0.05511811,0,0,0.228346457,0.047244094,405,2
112503,54569115,2,1,0,0,0,0,0,0,0,0.038461538,0.485151213,10.5,30.70241667,0,0.008928571,0.214285714,0,0.017857143,0.035714286,0,0.008928571,0.205357143,0,168,4
278349,52087954,2,1,0,0,0,0,0,0,0,0,0.692307692,6,8.3,0,0,0.017094017,0,0.008547009,0,0,0.017094017,0,0,0,1
432595,34974688,2,1,0.03968254,2,2.8,0,0,0,0,0.076923077,0.16073066,4.461538462,60.99877778,0,0.015873016,0.079365079,0,0,0.020634921,0,0.055555556,0.047619048,0,156.0909091,2
97157,33369496,2,1,0,0,0,2,0,0,0,6.571428571,0.404287576,11.11111111,141.6298182,0,0.05511811,0.102362205,0,0.003937008,0.026771654,0,0.047244094,0.094488189,0,200.3333333,2
376403,74472844,2,1,0,0,0,0,0,0,0,0,0.033262761,1.666666667,154.16,0,0,0.046511628,0,0,0.013953488,0.069767442,0,0,0,0,1
537163,39407798,2,1,0,0,0,0,0,0,0,0.333333333,0.341657271,5,83.0514147,0,0.008,0.008,0,0.004,0,0,0,0,0.008,172,2
326546,60661725,2,1,0,0,0,0,0,0,0,0,0.182626949,4.393939394,89.51603846,0,0,0.344444444,0,0.105555556,0.031111111,0,0.322222222,0.044444444,0,0,1
445105,44913880,2,1,0,0,0,2,0,0,0,0.625,0.290280062,9.230769231,88.06784615,0,0.016393443,0.106557377,0,0,0.021311475,0,0,0.106557377,0,151.3333333,3
297881,55861141,2,1,0,0,0,0,0,0,0,0,0.124486495,3.925,100.6882727,0,0,0.733944954,0,0,0.146788991,0.027522936,0,0.220183486,0.486238532,0,1
384871,77665315,2,1,0,0,0,0,0,0,0,0,0.081239541,3,202.153,0,0,0.060606061,0,0.03030303,0,0,0.060606061,0,0,0,1
170637,39249171,3,1,0.008,0,0,0,0,0,0,0.083333333,0.427984205,9.805555556,52.104625,0,0.008,0.272,0,0.048,0.0384,0,0.032,0.04,0.216,102,3
219055,39370838,2,1,0,0,0,0,0,0,0,0,0.525773761,7.5,13.5759,0,0,0.08,0,0.048,0,0,0,0,0.096,0,1
264377,48770296,2,1,0,0,0,0,0,0,0,0,0.897050908,12.5,12.27785714,0,0,0.058333333,0,0,0.013333333,0,0.066666667,0,0,0,1
41483,47665875,1,1,0.05785124,0,0,0,0,0,0,0.164619165,0.622619173,18.87954111,45.99886792,13,0.033057851,3.214876033,0.107438017,0.388429752,0.709090909,0,2.859504132,0.561983471,0.900826446,141.4615385,3
215045,38724143,2,1,0,0,0,0,0,0,0,0,0.676028963,12.72058824,11.9914,0,0,0.456,0,0.272,0,0,0.16,0,0.384,0,1
498830,40431770,2,1,0.032258065,0,0,0,0,0,0,0.011160714,0.403926137,10.53662692,70.89922118,0,0.040322581,3.564516129,0,0.487903226,0.751612903,0,1.080645161,1.508064516,2.14516129,197.0666667,4
198107,35405879,2,1,0,0,0,0,0,0,0,0,0.034956366,8.5,266.605,0,0,0.015873016,0,0,0.003174603,0,0,0.015873016,0,0,1
496670,71120924,2,1,0,0,0,0,0,0,0,0.2,0.443669828,7.333333333,18.559,0,0.018181818,0.054545455,0,0.027272727,0,0,0,0,0.054545455,186.5,3
201991,36189723,2,1,0,0,0,0,0,0,0,0,0.440198444,6.5,40.5188,0,0,0.063492063,0,0,0.012698413,0,0,0,0.063492063,0,1
113506,48196596,2,1,0.024793388,0,0,0,0,0,0,0.009009009,0.528519722,15.11570248,67.77496117,0,0.008264463,0.900826446,0,0,0.2,0.148760331,0.140495868,0.181818182,0.52892562,197,4
455634,44667959,2,1,0.12295082,3,4,10,0,0,0,0.08908046,0.354027793,9.974930362,61.76902258,0,0.131147541,2.713114754,0,0.495901639,0.390163934,0.278688525,1.426229508,0.549180328,0.68852459,180.46,4
47419,28517953,1,1,0,0,0,6,0,0,0.0041841,3.690376569,0.187028112,36.71501272,171.4033642,1,0.553333333,1.026666667,0.006666667,0.34,0.388,0.506666667,0.26,0.68,1.173333333,258.6342142,2
402490,34440571,2,1,0.094488189,2,2,19,0,0,0,0.071428571,0.081436402,4.441176471,152.4691739,0,0.015748031,0.196850394,0,0,0.053543307,0,0.047244094,0,0.220472441,81.66666667,1
107870,2021680,2,1,0.001851852,0,0,0,0,0,0,0.125,0.024643598,7,438.6986,0,0.001851852,0.025925926,0,0,0.006666667,0,0,0.001851852,0.031481481,167,1
319517,59476502,2,1,0,0,0,0,0,0,0,0,0.492433643,7.835820896,29.44777049,0,0,0.649484536,0,0.345360825,0,0,0.051546392,0,0.639175258,0,1
283190,53069545,2,1,0,0,0,0,0,0,0,0,0.748206181,20.77777778,42.00144444,0,0,0.086206897,0,0,0.015517241,0,0,0.077586207,0,0,1
285968,53571089,2,1,0,0,0,0,0,0,0,0,0.281278153,3.636363636,58.21490909,0,0,0.095652174,0,0,0.019130435,0,0.086956522,0.008695652,0,0,1
81988,51965524,2,1,0,0,0,0,0,0,0,0,0.210332315,6.5,49.50925,0,0,0.034188034,0,0.017094017,0,0,0.034188034,0,0,0,1
50160,27899542,1,2,0.025641026,2.166666667,2,2,0,0,0.018518519,1.981481481,0.243431435,42.51515152,189.2362051,3,0.070512821,0.25,0.019230769,0.237179487,0.116666667,0.057692308,0.211538462,0.352564103,0.435897436,172.4516129,2
444804,44468933,2,1,0.06557377,0,0,0,0,0,0,0.21875,0.630183033,12,27.70957143,0,0.016393443,0.237704918,0,0,0.049180328,0,0.032786885,0.213114754,0,165,3
334612,62132777,2,1,0,0,0,0,0,0,0,0,0.412823754,9.571428571,21.78165385,0,0,0.35443038,0,0,0.070886076,0.139240506,0,0.202531646,0.012658228,0,1
537924,37286724,2,1,0.456,1.5625,2.404761905,37,0,0,0,0.2,0.259730822,7.75,85.21136364,0,0.016,0.096,0,0.036,0.0112,0,0.088,0.04,0,137.8,1
459369,63939862,2,2,0,0,0,3,0,0,0,0.052631579,0.442584063,8.931034483,25.19673077,0,0.041666667,0.736111111,0,0.277777778,0.05,0.083333333,0.097222222,0.194444444,0.430555556,180.5,4
127088,37182020,2,1,0.04,1.6,2.25,6,0,0,0,0.259259259,0.4426095,8.111111111,17.31733333,0,0.032,0.176,0,0.108,0,0,0.136,0.08,0,273.7692308,1
99439,35591326,2,1,0.063492063,1.578947368,1.714285714,4,0,0,0,0.118055556,0.45838909,11.25308642,57.6457541,0,0.079365079,1.055555556,0,0.448412698,0.334920635,0.634920635,1,0.761904762,0.174603175,88.23943662,1
514098,2525948,2,1,0.004016064,0,0,0,0,0,0,0.25,0.074078361,10,116.588,0,0.002008032,0.004016064,0,0,0.000803213,0,0,0,0.004016064,172.7142857,4
428155,58335625,2,1,0.009803922,0,0,0,0,0,0,0.002666667,0.210761854,4.098837209,53.32390712,0,0.019607843,3.647058824,0,0,0.674509804,0,0.647058824,0.303921569,2.421568627,159,4
107030,45435196,2,1,0,0,0,7,0,0,0,0.152,0.198426373,9.173515982,87.58479048,0,0.098360656,0.918032787,0,0.131147541,0.306557377,0,0.418032787,0.672131148,0.704918033,183.08,3
357178,69785209,2,1,0,0,0,0,0,0,0,0,0.467079375,22.78518519,16.47341423,0,0,4.13559322,0,0.025423729,0.905084746,0,3.559322034,0.627118644,0.389830508,0,1
34177,1738514,1,1,0.152877698,2.555555556,2.538461538,0,0,0,0,0.166666667,0.271701755,19.89473684,291.6428333,3,0.001798561,0.012589928,0.005395683,0,0.006834532,0,0.003597122,0.03057554,0,455.1836735,1
87254,32970771,2,1,0.007874016,0,0,0,0,0,0,0.019230769,0.328373653,10.82089552,87.77493023,2,0.007874016,0.377952756,0.015748031,0.157480315,0.042519685,0,0.527559055,0,0,286.6,1
381203,76197862,2,1,0,0,0,0,0,0,0,0,0.291765695,7.222222222,23.6032,0,0,0.131578947,0,0.065789474,0.021052632,0,0,0.236842105,0,0,1
141876,49998122,3,1,0,0,0,0,0,0,0,0,0.225234971,10.16666667,98.10183333,0,0,0.050420168,0,0,0.010084034,0,0.033613445,0,0.016806723,0,1
141976,50106846,3,2,0,0,0,0,0,0,0,0,0.325269569,5.115384615,21.11543182,0,0,0.369747899,0,0,0.087394958,0,0.109243697,0.277310924,0.050420168,0,1
329763,61173483,2,1,0,0,0,0,0,0,0,0,0.74957611,18.72727273,25.13188889,0,0,0.103448276,0,0,0.025287356,0,0.022988506,0.103448276,0,0,1
476376,40297414,2,2,0.008064516,0,0,0,0,0,0,0.057971014,0.333959513,7.494117647,48.63186885,0,0.008064516,0.540322581,0,0.161290323,0.072580645,0,0.233870968,0.370967742,0.080645161,185.8571429,4
394384,50217897,2,2,0.008403361,0,0,0,0,0,0,0.285714286,0.521335295,10.7,33.5165,0,0.016806723,0.092436975,0,0,0.016806723,0,0.075630252,0.008403361,0,185,2
114016,49293009,2,2,0,0,0,6,0,0,0,0.04,0.384297374,7.038461538,111.2808421,0,0.025,0.175,0,0.025,0.033333333,0,0.05,0.025,0.141666667,261.1538462,4
375665,74357939,2,2,0,0,0,0,0,0,0,0,0.078048346,6,72.23633333,0,0,0.068181818,0,0,0.013636364,0.022727273,0.022727273,0.022727273,0,0,1
292902,54915677,2,1,0,0,0,0,0,0,0,0,0.863756614,17.5,12.68,0,0,0.018018018,0,0.009009009,0,0,0.018018018,0,0,0,1
288009,53952291,2,1,0,0,0,0,0,0,0,0,0.357824355,5.666666667,18.83266667,0,0,0.104347826,0,0,0.020869565,0,0,0,0.104347826,0,1
145159,32615820,3,1,0,0,0,0,0,0,0,0.2,0.383034393,309,111.1787,0,0.015625,0.09375,0,0,0.021875,0,0.078125,0,0.03125,248.7142857,1
397280,33326629,2,1,0,0,0,0,0,0,0,0.210526316,0.028994311,4.368421053,172.0579375,0,0.007874016,0.133858268,0,0,0.02992126,0,0.133858268,0.015748031,0,166.6,4
304080,57019903,2,1,0,0,0,0,0,0,0,0,0.377858156,5.090909091,13.93609091,0,0,0.103773585,0,0,0.020754717,0,0,0.103773585,0,0,1
28413,36482853,1,1,0,0,0,0,0,0,0,0.048780488,0.627873605,10.66666667,16.17381579,0,0.015873016,0.301587302,0,0.154761905,0.019047619,0,0.174603175,0.023809524,0.206349206,179,2
75549,46532558,2,1,0,0,0,0,0,0,0,0,0.635933823,8.333333333,13.48266667,0,0,0.024793388,0,0,0.004958678,0,0.024793388,0,0,0,1
388261,2371261,2,1,0.009765625,2,2,0,0,0,0,0.058823529,0.17974043,11.40909091,142.1465833,1,0.001953125,0.02734375,0.001953125,0,0.00859375,0,0,0,0.04296875,169.2857143,3
106007,52902016,2,1,0.543103448,2.5,2.133333333,0,0,0,0,0.055555556,0.277927215,10.77777778,108.6809167,0,0.060344828,0.706896552,0,0,0.217241379,0.00862069,0.689655172,0.181034483,0.206896552,163.1923077,1
373678,73877707,2,1,0,0,0,0,0,0,0,0,0.201200474,3,14.89333333,0,0,0.111111111,0,0,0.013333333,0,0.066666667,0,0,0,1
262648,48382338,2,1,0,0,0,0,0,0,0,0,0.33651218,6,47.982,0,0,0.025,0,0,0.005,0,0.025,0,0,0,1
220710,39664562,2,1,0,0,0,0,0,0,0,0,0.375257006,8.255813953,35.58873171,0,0,0.379032258,0,0.173387097,0,0,0.346774194,0,0,0,1
226739,40577024,2,2,0,0,0,0,0,0,0,0,0.139084409,4.896551724,92.6256875,0,0,0.153225806,0,0.048387097,0.027419355,0,0.072580645,0.161290323,0,0,1
61348,32425746,2,1,0,0,0,0,0,0,0,0.166666667,0.092492815,24.25,241.36375,1,0,0.03125,0.0078125,0,0.00625,0,0.0078125,0,0.0234375,0,1
59091,19774461,2,2,0,0,0,0,0,0,0,0,0.108528552,6.454545455,96.396,0,0,0.044117647,0,0,0.010784314,0.053921569,0,0,0,0,1
